data_id,num_item_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,mom_ed,longitudinal,source_name,license,item_id,definition,type,category,lexical_category,lexical_class,word,complexity_category,produces
129571,172,23,315,315,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129572,172,27,429,429,English (American),WS,First,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129573,172,23,76,76,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129574,172,23,405,405,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129575,172,24,41,41,English (American),WS,Second,Other,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129576,172,27,324,324,English (American),WS,Second,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129577,172,30,675,675,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129578,172,27,267,267,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129579,172,30,386,386,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129580,172,30,393,393,English (American),WS,First,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129581,172,20,211,211,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129582,172,18,29,29,English (American),WS,First,Hispanic,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129583,172,21,483,483,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129584,172,30,638,638,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129585,172,24,339,339,English (American),WS,First,Hispanic,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129586,172,26,72,72,English (American),WS,First,Hispanic,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129587,172,17,176,176,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129588,172,30,449,449,English (American),WS,First,Hispanic,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129589,172,28,528,528,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129590,172,20,66,66,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129591,172,22,154,154,English (American),WS,First,Hispanic,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129592,172,24,501,501,English (American),WS,First,White,Female,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129593,172,25,448,448,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129594,172,26,69,69,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129595,172,20,84,84,English (American),WS,First,White,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129596,172,25,484,484,English (American),WS,Third,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129597,172,24,222,222,English (American),WS,Third,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129598,172,16,291,291,English (American),WS,Second,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129599,172,16,58,58,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129600,172,26,64,64,English (American),WS,Second,Hispanic,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129601,172,20,47,47,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129602,172,24,150,150,English (American),WS,Second,Hispanic,Female,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129603,172,20,99,99,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129604,172,23,379,379,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129605,172,17,131,131,English (American),WS,First,Other,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129606,172,20,205,205,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129607,172,26,610,610,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129608,172,17,14,14,English (American),WS,Fourth,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129609,172,17,7,7,English (American),WS,Third,Other,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129610,172,22,410,410,English (American),WS,Second,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129611,172,27,612,612,English (American),WS,Third,White,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129612,172,25,66,66,English (American),WS,Second,Other,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129613,172,20,159,159,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129614,172,22,100,100,English (American),WS,First,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129615,172,22,8,8,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129616,172,24,218,218,English (American),WS,Second,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129617,172,20,5,5,English (American),WS,Second,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129618,172,21,59,59,English (American),WS,First,Hispanic,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129619,172,26,141,141,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129620,172,18,119,119,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129621,172,23,159,159,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129622,172,25,473,473,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129623,172,21,327,327,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129624,172,30,629,629,English (American),WS,First,Hispanic,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129625,172,25,451,451,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129626,172,22,67,67,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129627,172,30,644,644,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129628,172,22,568,568,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129629,172,26,243,243,English (American),WS,Second,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129630,172,26,239,239,English (American),WS,Third,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129631,172,29,640,640,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129632,172,27,366,366,English (American),WS,First,Hispanic,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129633,172,20,65,65,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129634,172,24,128,128,English (American),WS,Third,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129635,172,26,351,351,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129636,172,25,301,301,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129637,172,22,377,377,English (American),WS,Third,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129638,172,29,106,106,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129639,172,29,490,490,English (American),WS,First,Asian,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129640,172,30,581,581,English (American),WS,First,Hispanic,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129641,172,17,219,219,English (American),WS,First,Hispanic,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129642,172,24,94,94,English (American),WS,Second,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129643,172,19,219,219,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129644,172,21,409,409,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129645,172,18,118,118,English (American),WS,Second,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129646,172,24,238,238,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129647,172,25,528,528,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129648,172,16,17,17,English (American),WS,Second,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129649,172,29,459,459,English (American),WS,First,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129650,172,24,574,574,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129651,172,29,536,536,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129652,172,16,103,103,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129653,172,18,42,42,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129654,172,26,577,577,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129655,172,19,237,237,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129656,172,29,444,444,English (American),WS,Second,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129657,172,26,298,298,English (American),WS,First,Asian,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129658,172,18,11,11,English (American),WS,First,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129659,172,20,422,422,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129660,172,18,147,147,English (American),WS,Second,White,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129661,172,20,311,311,English (American),WS,First,Hispanic,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129662,172,27,667,667,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129663,172,22,164,164,English (American),WS,First,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129664,172,19,29,29,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129665,172,20,481,481,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129666,172,24,210,210,English (American),WS,Second,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129667,172,20,67,67,English (American),WS,Second,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129668,172,30,553,553,English (American),WS,Third,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129669,172,18,128,128,English (American),WS,First,Other,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129670,172,30,480,480,English (American),WS,Second,Black,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129671,172,29,680,680,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129672,172,25,526,526,English (American),WS,Third,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129673,172,24,203,203,English (American),WS,First,Hispanic,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129674,172,19,309,309,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129675,172,19,313,313,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129676,172,29,367,367,English (American),WS,First,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129677,172,30,508,508,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129678,172,18,90,90,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129679,172,25,126,126,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129680,172,21,289,289,English (American),WS,Third,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129681,172,21,246,246,English (American),WS,First,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129682,172,19,344,344,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129683,172,30,615,615,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129684,172,17,488,488,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129685,172,24,601,601,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129686,172,28,298,298,English (American),WS,First,Hispanic,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129687,172,23,27,27,English (American),WS,Second,Other,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129688,172,18,31,31,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129689,172,18,202,202,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129690,172,16,42,42,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129691,172,19,229,229,English (American),WS,First,Asian,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129692,172,30,595,595,English (American),WS,First,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129693,172,29,615,615,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129694,172,20,3,3,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129695,172,21,93,93,English (American),WS,Third,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129696,172,18,33,33,English (American),WS,Third,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129697,172,26,409,409,English (American),WS,First,Hispanic,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129698,172,24,242,242,English (American),WS,First,Hispanic,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129699,172,27,381,381,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129700,172,18,26,26,English (American),WS,Second,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129701,172,30,627,627,English (American),WS,First,White,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129702,172,28,256,256,English (American),WS,First,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129703,172,28,442,442,English (American),WS,First,Other,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129704,172,19,50,50,English (American),WS,First,Black,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129705,172,29,575,575,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129706,172,30,584,584,English (American),WS,First,White,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129707,172,16,27,27,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129708,172,22,20,20,English (American),WS,First,White,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129709,172,19,471,471,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129710,172,19,22,22,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129711,172,17,100,100,English (American),WS,Fourth,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129712,172,19,26,26,English (American),WS,Third,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129713,172,26,562,562,English (American),WS,Second,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129714,172,16,49,49,English (American),WS,First,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129715,172,26,490,490,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129716,172,29,584,584,English (American),WS,First,Asian,Male,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129717,172,29,173,173,English (American),WS,First,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129718,172,28,585,585,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129719,172,27,519,519,English (American),WS,First,White,Female,NA,TRUE,Graduate,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,TRUE
129720,172,16,182,182,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129721,172,29,364,364,English (American),WS,Fourth,White,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129722,172,21,20,20,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129723,172,26,229,229,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
129724,172,23,210,210,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_172,scarf,word,clothing,nouns,nouns,scarf,,FALSE
